,Suburb,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
255,Docklands,-37.8178695,144.93865434802785,Cargo,-37.81534972951085,144.94166693395468,Restaurant
256,Docklands,-37.8178695,144.93865434802785,Steakhouse 66,-37.815604324889875,144.9412624755006,Steakhouse
257,Docklands,-37.8178695,144.93865434802785,Va Bene Pizzeria,-37.81673185283422,144.94373059574497,Pizza Place
258,Docklands,-37.8178695,144.93865434802785,Sushi Sakura,-37.81414917586529,144.93801711660163,Sushi Restaurant
259,Docklands,-37.8178695,144.93865434802785,Finders Keepers Melbourne Markets,-37.819954,144.939625,Flea Market
260,Docklands,-37.8178695,144.93865434802785,Fish Seafood Grill,-37.81554762603038,144.93906497955322,Seafood Restaurant
261,Docklands,-37.8178695,144.93865434802785,Bellissimo Cucina & Trattoria,-37.81563238257064,144.93988037109375,Italian Restaurant
262,Docklands,-37.8178695,144.93865434802785,Four Points By Sheraton Pool & Spa,-37.815433,144.938138,Hotel Pool
263,Docklands,-37.8178695,144.93865434802785,Waterfront Venues,-37.815437,144.939666,Bar
264,Docklands,-37.8178695,144.93865434802785,Health Club,-37.815277,144.938006,Gym / Fitness Center
265,Docklands,-37.8178695,144.93865434802785,Best Brews,-37.81494,144.937898,Restaurant
266,Docklands,-37.8178695,144.93865434802785,Cavalia's White Big Top,-37.81628535997679,144.93534511624657,Theater
267,Docklands,-37.8178695,144.93865434802785,B Club Cafe,-37.81465186557571,144.9401245371665,Café
268,Docklands,-37.8178695,144.93865434802785,Ron Barrassi Snr Park,-37.81716766452475,144.93429142227288,Park
269,Docklands,-37.8178695,144.93865434802785,Shed 2,-37.81918669105979,144.93450275325387,Harbor / Marina
270,Docklands,-37.8178695,144.93865434802785,Saganaki,-37.815090504372286,144.94149013599164,Greek Restaurant
271,Docklands,-37.8178695,144.93865434802785,Billy Barista,-37.82035,144.94216,Café
272,Docklands,-37.8178695,144.93865434802785,Docklands Victoria Harbour,-37.816627191769776,144.94322136013523,Harbor / Marina
273,Docklands,-37.8178695,144.93865434802785,Port Phillip Ferry - Docklands,-37.818281,144.943519,Boat or Ferry
274,Docklands,-37.8178695,144.93865434802785,Pita Pit,-37.81985,144.94299,Sandwich Place
275,Docklands,-37.8178695,144.93865434802785,Docklands Studios,-37.81460770470488,144.93583023548126,Film Studio
276,Docklands,-37.8178695,144.93865434802785,Fancy Fillings Sandwich Chefs,-37.81388637819669,144.93885040283203,Sandwich Place
277,Docklands,-37.8178695,144.93865434802785,H&M,-37.81373381274599,144.93798136711123,Clothing Store
278,Docklands,-37.8178695,144.93865434802785,Replay Cafe,-37.81397328161774,144.9407134421919,Asian Restaurant
279,Docklands,-37.8178695,144.93865434802785,BarSabor,-37.814678,144.942509,Restaurant
280,Docklands,-37.8178695,144.93865434802785,Sant Elia apartments,-37.81469,144.942618,Hotel
281,Docklands,-37.8178695,144.93865434802785,The Lounge Hotel,-37.814681040919986,144.94260561561828,Pub
282,Seddon,-37.8067725,144.8915967,Seddon Wine Store,-37.80577438972465,144.89199307150426,Wine Shop
283,Seddon,-37.8067725,144.8915967,The Little Man Cafe,-37.805188562324176,144.89192741322978,Café
284,Seddon,-37.8067725,144.8915967,Charles & Gamon,-37.80666463936121,144.89027424641006,Wine Bar
285,Seddon,-37.8067725,144.8915967,African Taste,-37.803776,144.89204,Ethiopian Restaurant
286,Seddon,-37.8067725,144.8915967,Common Galaxia,-37.80412224219521,144.8922302551433,Coffee Shop
287,Seddon,-37.8067725,144.8915967,Seddon Deadly Sins,-37.80473600720852,144.892026103277,Café
288,Seddon,-37.8067725,144.8915967,Luxsmith,-37.8067218,144.8905273,Café
289,Seddon,-37.8067725,144.8915967,Sourdough Kitchen,-37.80577314762543,144.89198215755056,Bakery
290,Seddon,-37.8067725,144.8915967,Fig & Walnut,-37.80975,144.89542,Café
291,Seddon,-37.8067725,144.8915967,Seddon Station,-37.809122111389364,144.89554948885248,Train Station
292,Seddon,-37.8067725,144.8915967,Charles St Fish & Chips,-37.806633445545565,144.8919127263567,Fish & Chips Shop
293,Seddon,-37.8067725,144.8915967,Pompello,-37.80542798,144.89180615,Juice Bar
294,Seddon,-37.8067725,144.8915967,Sun Mei,-37.8068,144.89149,Chinese Restaurant
295,Seddon,-37.8067725,144.8915967,Thirsty Camel,-37.80610524683105,144.89192347283085,Liquor Store
296,Seddon,-37.8067725,144.8915967,Harris Reserve,-37.80800692154377,144.890591,Park
297,Seddon,-37.8067725,144.8915967,Luca Haus,-37.8064,144.89088,Café
298,Seddon,-37.8067725,144.8915967,Lola Café,-37.80682,144.89173,Café
299,Seddon,-37.8067725,144.8915967,Charles Street Shops Seddon,-37.80663472155159,144.89132182775498,Shopping Mall
300,Seddon,-37.8067725,144.8915967,Est.1906,-37.80679,144.89154,Café
301,Seddon,-37.8067725,144.8915967,Advieh,-37.80940550998806,144.89002138333223,Café
302,Seddon,-37.8067725,144.8915967,Middle Footscray Station,-37.80250867626209,144.89181063492143,Train Station
303,Footscray,-37.801366,144.9024240873921,Nhu Lan Bakery,-37.80003322390969,144.90140253020812,Bakery
304,Footscray,-37.801366,144.9024240873921,T. Cavallaro & Sons,-37.79988,144.902,Bakery
305,Footscray,-37.801366,144.9024240873921,Phở Hùng Vương Saigon,-37.79983815414406,144.900633844438,Vietnamese Restaurant
306,Footscray,-37.801366,144.9024240873921,Footscray Milking Station,-37.80287037221174,144.90386790850928,Café
307,Footscray,-37.801366,144.9024240873921,Station Hotel,-37.80456677659811,144.90135841127199,Pub
308,Footscray,-37.801366,144.9024240873921,Mr West,-37.800410849595146,144.89909062506453,Beer Bar
309,Footscray,-37.801366,144.9024240873921,Back Alley Sally's,-37.801874652713025,144.90683829375496,Bar
310,Footscray,-37.801366,144.9024240873921,Fox in the Corn,-37.79902884463544,144.89914556292504,Bar
311,Footscray,-37.801366,144.9024240873921,Thien An,-37.8016442998416,144.9006132077091,Vietnamese Restaurant
312,Footscray,-37.801366,144.9024240873921,Sapa Hills,-37.8000058852715,144.9015939920566,Vietnamese Restaurant
313,Footscray,-37.801366,144.9024240873921,Café Cui,-37.80140867444738,144.90094028399963,Café
314,Footscray,-37.801366,144.9024240873921,Katarina Zrinski (The Croatian Club),-37.80413,144.90438,Eastern European Restaurant
315,Footscray,-37.801366,144.9024240873921,Rudimentary,-37.79812317160685,144.90113313703904,Café
316,Footscray,-37.801366,144.9024240873921,8bit,-37.79886020273501,144.89911846323577,Burger Joint
317,Footscray,-37.801366,144.9024240873921,Hien Vuong,-37.799805427271096,144.90014484617134,Vietnamese Restaurant
318,Footscray,-37.801366,144.9024240873921,Subway,-37.80144439126071,144.90095637261882,Sandwich Place
319,Footscray,-37.801366,144.9024240873921,Pho Chu The,-37.80003094396651,144.9020759629826,Vietnamese Restaurant
320,Footscray,-37.801366,144.9024240873921,Sekai Japanese Ramen,-37.80002235580721,144.90174464824256,Japanese Restaurant
321,Footscray,-37.801366,144.9024240873921,Hao Phong,-37.799814583911825,144.90035291243947,Vietnamese Restaurant
322,Footscray,-37.801366,144.9024240873921,Happy River Cafe,-37.80292924780886,144.9072226016391,Café
323,Footscray,-37.801366,144.9024240873921,Pho Tam,-37.79870516195652,144.90127312659126,Vietnamese Restaurant
324,Footscray,-37.801366,144.9024240873921,Roti Road,-37.79954569022898,144.8977560946443,Malay Restaurant
325,Footscray,-37.801366,144.9024240873921,Up In Smoke,-37.800272448042776,144.90633592004338,American Restaurant
326,Footscray,-37.801366,144.9024240873921,First Taste Soup,-37.80002459458483,144.90181584278673,Noodle House
327,Footscray,-37.801366,144.9024240873921,Savers,-37.80171405490583,144.89798426628113,Thrift / Vintage Store
328,Footscray,-37.801366,144.9024240873921,Kmart,-37.80091133908181,144.8979418249519,Department Store
329,Footscray,-37.801366,144.9024240873921,Hong Kong BBQ,-37.800039790883645,144.90135940994136,Chinese Restaurant
330,Footscray,-37.801366,144.9024240873921,Dong Ba,-37.799851447426825,144.90046742260836,Vietnamese Restaurant
331,Footscray,-37.801366,144.9024240873921,The French Baguette Cafe,-37.79968047624921,144.89829768729672,Café
332,Footscray,-37.801366,144.9024240873921,Footscray Community Arts Centre,-37.80314499347166,144.9074609245847,Art Gallery
333,Footscray,-37.801366,144.9024240873921,Footscray Market,-37.80015346989733,144.9017140843335,Farmers Market
334,Footscray,-37.801366,144.9024240873921,Footscray Mall,-37.80094463779604,144.900080444931,Shopping Mall
335,Footscray,-37.801366,144.9024240873921,Bun Ta,-37.800149196106176,144.90181081398237,Vietnamese Restaurant
336,Footscray,-37.801366,144.9024240873921,Huy Huy,-37.800014,144.901791,Asian Restaurant
337,Footscray,-37.801366,144.9024240873921,1+1 Dumpling Noodles,-37.79992,144.9025,Dumpling Restaurant
338,Footscray,-37.801366,144.9024240873921,Huong Viet,-37.800237,144.901073,Vegetarian / Vegan Restaurant
339,Footscray,-37.801366,144.9024240873921,Viet Kitchen,-37.79982,144.90168,Vietnamese Restaurant
340,Footscray,-37.801366,144.9024240873921,Lucky Star Restaurant,-37.79979,144.90151,Asian Restaurant
341,Footscray,-37.801366,144.9024240873921,Pho Hien Vuong 1,-37.800811,144.901026,Vietnamese Restaurant
342,Footscray,-37.801366,144.9024240873921,Master Restaurant,-37.79997095133018,144.90137681654832,Dim Sum Restaurant
343,Footscray,-37.801366,144.9024240873921,Hey Zeus,-37.80109,144.902343,Café
344,Footscray,-37.801366,144.9024240873921,Phu Vinh,-37.80003151757721,144.90205293176135,Vietnamese Restaurant
345,Footscray,-37.801366,144.9024240873921,Manila In Footscray Grocery,-37.80005,144.9008,Grocery Store
346,Footscray,-37.801366,144.9024240873921,Coles,-37.80088854157206,144.8978932160831,Supermarket
347,Footscray,-37.801366,144.9024240873921,Pho Hien Vuong Pasteur,-37.799644,144.900125,Vietnamese Restaurant
348,Footscray,-37.801366,144.9024240873921,Don Don,-37.799235,144.900252,Udon Restaurant
349,Footscray,-37.801366,144.9024240873921,Chò Thù Quán,-37.79900426571655,144.9004243663655,Vietnamese Restaurant
350,Footscray,-37.801366,144.9024240873921,Hot Fish,-37.801453,144.9062,Fish & Chips Shop
351,Footscray,-37.801366,144.9024240873921,Sen Vietnamese Restaurant,-37.79939318179257,144.8995285634558,Vietnamese Restaurant
352,Footscray,-37.801366,144.9024240873921,Tan Thanh Loi,-37.79917359677107,144.8997533335244,Vietnamese Restaurant
353,Footscray,-37.801366,144.9024240873921,Conways Fish Trading Co,-37.801322026740344,144.90629412169218,Restaurant
354,Footscray,-37.801366,144.9024240873921,Dinh Son Quan,-37.79903519631872,144.8999047279358,Vietnamese Restaurant
355,Footscray,-37.801366,144.9024240873921,Footscray Plaza,-37.80092451709316,144.89800619875143,Shopping Mall
356,Footscray,-37.801366,144.9024240873921,Slice Girls West,-37.80193,144.90681,Pizza Place
357,Footscray,-37.801366,144.9024240873921,Cafe Lalibela,-37.80226,144.898,Coffee Shop
358,Footscray,-37.801366,144.9024240873921,KFL Supermarket,-37.799425418822445,144.89760855121278,Grocery Store
359,Footscray,-37.801366,144.9024240873921,Encore Pizza,-37.79936,144.89748,Pizza Place
360,West Footscray,-37.8017432,144.8840729452263,Whitten Oval,-37.79992369405446,144.88586805354976,Football Stadium
361,West Footscray,-37.8017432,144.8840729452263,West Footscray Station,-37.80185816796195,144.8854422569275,Train Station
362,West Footscray,-37.8017432,144.8840729452263,Western Bulldogs Football Club,-37.800124,144.886931,Football Stadium
363,West Footscray,-37.8017432,144.8840729452263,Dimmeys,-37.80423681007435,144.88299402719875,Department Store
364,Brooklyn,-37.817333149999996,144.83971479482778,1MA3,-37.81888,144.84026,Moving Target
365,Brooklyn,-37.817333149999996,144.83971479482778,Brooklyn Cafe,-37.81917004178679,144.8396206413841,Café
366,Tottenham,-37.799274100000005,144.8632065719293,Cupcakes By Paolo,-37.7982144597703,144.86334273789504,Cupcake Shop
367,Tottenham,-37.799274100000005,144.8632065719293,Tottenham Station,-37.79924164534328,144.8633857091007,Train Station
368,Tottenham,-37.799274100000005,144.8632065719293,Tourism Holdings Limited,-37.796372547480885,144.86247257574135,Rental Car Location
369,Tottenham,-37.799274100000005,144.8632065719293,Jantra Thai Restaurant,-37.795524,144.861988,Thai Restaurant
370,Maidstone,-37.782117,144.87477217373572,Los Latinos,-37.781896952690666,144.87241863462603,Latin American Restaurant
371,Maidstone,-37.782117,144.87477217373572,Jack B. Nimble,-37.781797111033235,144.87221531003334,Café
372,Maidstone,-37.782117,144.87477217373572,Genesis Fitness,-37.77896963488311,144.87650755734953,Gym
373,Maidstone,-37.782117,144.87477217373572,Ashley's,-37.78371435578911,144.87067502005212,Pub
374,Yarraville,-37.8158955,144.8899037,Sun Theatre,-37.81605787173926,144.89093869298108,Movie Theater
375,Yarraville,-37.8158955,144.8899037,Barkley Johnson,-37.81679289772774,144.89174549993868,Deli / Bodega
376,Yarraville,-37.8158955,144.8899037,Yarraville Village,-37.81597270908091,144.89014495016278,Pedestrian Plaza
377,Yarraville,-37.8158955,144.8899037,L'uccellino,-37.81633381301186,144.89098025570405,Pizza Place
378,Yarraville,-37.8158955,144.8899037,Grill'd,-37.81661397392171,144.890906710455,Burger Joint
379,Yarraville,-37.8158955,144.8899037,Wee Jeanie,-37.816508814411854,144.88991669787006,Café
380,Yarraville,-37.8158955,144.8899037,The Naked Egg,-37.81732326254412,144.89083006404312,Café
381,Yarraville,-37.8158955,144.8899037,Bopha Devi,-37.81697,144.89103,Cambodian Restaurant
382,Yarraville,-37.8158955,144.8899037,Yim Yam,-37.81747597978479,144.8907605430779,Thai Restaurant
383,Yarraville,-37.8158955,144.8899037,The Corner Shop,-37.81620862925058,144.8910383162102,Café
384,Yarraville,-37.8158955,144.8899037,Willis & Anderson,-37.81692,144.89207,Coffee Shop
385,Yarraville,-37.8158955,144.8899037,Godfathers Cafe Pizza,-37.816715,144.891427,Pizza Place
386,Yarraville,-37.8158955,144.8899037,Alfa Bakehouse,-37.81641759965002,144.89001306061644,Café
387,Yarraville,-37.8158955,144.8899037,Yarraville IGA,-37.81656546875877,144.89137005867778,Grocery Store
388,Yarraville,-37.8158955,144.8899037,Railway Hotel,-37.81679,144.89068,Australian Restaurant
389,Yarraville,-37.8158955,144.8899037,Vault Cafe,-37.81632,144.89116,Café
390,Yarraville,-37.8158955,144.8899037,Yarra Lounge,-37.81603469300206,144.89099621544568,Lounge
391,Yarraville,-37.8158955,144.8899037,Java Cafe,-37.8161278884976,144.89101295348036,Café
392,Yarraville,-37.8158955,144.8899037,Heal.Thy Self co,-37.81701642835163,144.89085421650066,Café
393,Yarraville,-37.8158955,144.8899037,Yo-Chi,-37.815929,144.891035,Frozen Yogurt Shop
394,Yarraville,-37.8158955,144.8899037,Pizza D'asporto Yarraville,-37.815914,144.89098,Pizza Place
395,Yarraville,-37.8158955,144.8899037,Yarraville Village Pharmacy,-37.81649351874409,144.89003211465328,Pharmacy
396,Yarraville,-37.8158955,144.8899037,Yarraville Bus Depot,-37.81626061396048,144.88920144310427,Bus Station
397,Yarraville,-37.8158955,144.8899037,At 43,-37.81674,144.89028,Café
398,Yarraville,-37.8158955,144.8899037,Coracle,-37.81666,144.8895,Café
399,Yarraville,-37.8158955,144.8899037,Yarraville Pop Up Park,-37.81604195502118,144.89102203989665,Park
400,Yarraville,-37.8158955,144.8899037,The Good Store,-37.81605096167585,144.89101002746074,Gift Shop
401,Yarraville,-37.8158955,144.8899037,The Sun Bookshop,-37.81603592782912,144.89099167758232,Bookstore
402,Yarraville,-37.8158955,144.8899037,Dad & Dave's Cafe,-37.816283617824325,144.88927450874735,Café
403,Yarraville,-37.8158955,144.8899037,Yarraville Station,-37.81569682701584,144.89007366327124,Train Station
404,Yarraville,-37.8158955,144.8899037,Boma Coffee,-37.81715,144.89444,Café
405,Yarraville,-37.8158955,144.8899037,pets @ gamon st,-37.81185677824964,144.8895109240379,Pet Store
406,South Kingsville,-37.8306664,144.8713429,Motorino,-37.82993,144.87202,Pizza Place
407,South Kingsville,-37.8306664,144.8713429,Tandoori Flames,-37.82887,144.87225,Indian Restaurant
408,South Kingsville,-37.8306664,144.8713429,Bretzel Biz,-37.83262107124161,144.8725981720908,Bakery
409,South Kingsville,-37.8306664,144.8713429,Edwards Reserve,-37.827528518262675,144.87030973360942,Playground
410,Newport,-37.8427411,144.8835623,Leroy's,-37.842815104223206,144.88255166165047,Café
411,Newport,-37.8427411,144.8835623,Birds of a Feather,-37.842749163108564,144.88370386198753,Café
412,Newport,-37.8427411,144.8835623,7-Eleven,-37.84098803,144.883114,Convenience Store
413,Newport,-37.8427411,144.8835623,Newport IGA Plus Liquor,-37.842438625731006,144.88231204440285,Grocery Store
414,Newport,-37.8427411,144.8835623,Junction Beer Hall & Wine Bar,-37.84318270931168,144.88390274003143,Beer Garden
415,Newport,-37.8427411,144.8835623,Newport Interchange,-37.84253144380546,144.88240889910102,Bus Station
416,Newport,-37.8427411,144.8835623,Hungerliciuos,-37.84358,144.88416,Café
417,Newport,-37.8427411,144.8835623,Cellarbrations,-37.84241859633501,144.8817310627813,Liquor Store
418,Newport,-37.8427411,144.8835623,Pizza Train,-37.842981017144176,144.883563,Pizza Place
419,Newport,-37.8427411,144.8835623,Sammy's Bakehouse,-37.842274292966,144.88141408102663,Bagel Shop
420,Newport,-37.8427411,144.8835623,Cafe Cedar,-37.841931,144.88300144672394,Café
421,Newport,-37.8427411,144.8835623,Vinnies Newport,-37.843017941122426,144.8833804618261,Thrift / Vintage Store
422,Newport,-37.8427411,144.8835623,Newport Sea Catch,-37.84249,144.88122,Fast Food Restaurant
423,Newport,-37.8427411,144.8835623,Newport Pizza,-37.84566052,144.885327,Pizza Place
424,Newport,-37.8427411,144.8835623,Siam Kitchen,-37.84559,144.88553,Thai Restaurant
425,Newport,-37.8427411,144.8835623,Snowballs Ice Cream & Lollies,-37.84594,144.88575,Ice Cream Shop
426,Spotswood,-37.830631,144.885925,Candied Bakery,-37.82977792354387,144.88550263650927,Bakery
427,Spotswood,-37.830631,144.885925,Spottiswoode Hotel,-37.82962209420083,144.88655177990768,Pub
428,Spotswood,-37.830631,144.885925,Duchess of Spotswood,-37.829724855928184,144.88517509053602,Café
